# Protein-1,# Protein-2
NR3C1,HDAC2
NR3C1,HDAC6
NR3C1,NCOA2
NR3C1,NCOA3
NR3C1,NCOR1
NR3C1,NFKB1
NR3C1,RELA
NR3C1,SMAD4
NR3C1,SMARCA4
NR3C1,SP1
NR3C1,STAT3
NR3C1,STAT5A
NR3C1,TP53
NRAS,NRAS
NRAS,PIK3CB
NRAS,PKN2
NRAS,PRKACA
NRAS,PRKCA
NRAS,PRKCI
NRAS,PRKCZ
NRAS,PSMC1
NRAS,RAF1
NRAS,RALGDS
NRAS,RBL2
NRAS,SHOC2
NSMAF,GRB10
NSMAF,TRADD
NSMAF,TRAF2
NUP153,ERBB2
NUP153,RANBP9
NUP214,G3BP2
OTF1,AR
OTF1,BRCA1
OTF1,NFYA
OTF1,POLR2H
OTF1,POLR2L
OTF1,SP1
OTF1,TBP
OTF2,BTK
OTF2,MCM5
P70S6K,CUL1
P70S6K,MET
P70S6K,NOTCH3
P70S6K,SKP1
P70S6K,SMAD4
P204,LYN
PAF53,POLR1A
PAF53,POLR1B
PAK1,AKT1
PAK1,CASP3
PAK1,ESR1
PAK1,FLNA
PAK1,GIT1
PAK1,GRB10
PAK1,GRB2
PAK1,NCK2
PAK1,PXN
PAK1,RAC1
PAK1,RAF1
PAK1,RHOA
PAPOLA,CTBP1
PAPOLA,CUL1
PAPOLA,KPNB1
PARD3,PRKCI
PARD3,PRKCZ
PARD3,RAF1
PATZ,AR
PATZ,ATF1
PATZ,MITF
PATZ,NCOR1
PATZ,RNF4
PCAF,SMAD1
PCAF,SMAD2
PCAF,SMAD3
PCAF,SMARCA4
PCAF,STAT1
PCAF,STK11
PCAF,TCF3
PCAF,TEC
PCAF,TRAF2
PCAF,ZFHX1B
PEN2,APH1A
PEN2,APP
PEN2,CTNNB1
PEN2,DLL4
PEN2,JAG2
PEN2,NOTCH1
PEN2,NOTCH2
PEN2,NOTCH3
PEN2,PLD1
PEN2,PSEN1
PEN2,PSEN2
PFDN2,SUMO1
PIAS1,NCOA3
PIAS1,RELB
PIAS1,SMAD2
PIAS1,SMAD3
PIAS1,SPEN
PIAS1,STAT1
PIAS1,STAT5A
PIAS1,SUMO2
PIAS3,SMAD1
PIAS3,SMAD2
PIAS3,ZFHX1B
PIAS4,RELB
PIAS4,SMAD3
PIAS4,SMARCC2
PIAS4,STAT5A
PIAS4,SUMO1
PIK3CB,STAT1
PIK3CB,STAT3
PIK3CB,STAT5A
PIK3R2,ABL1
PIK3R2,PTK2
PIK3R2,PTK6
PIK3R2,RAF1
PIK3R2,SMAD1
PIK3R2,SMAD2
PIK3R2,SMAD3
PIK3R2,SOCS3
PIK3R2,STAT1
PIK3R2,STAT3
PIK3R2,STAT5A
PIK3R2,TEC
PIK3R2,WASL
PITPN,ARRB2
PITPN,CAMK2D
PITPN,CRK
PITPN,EGFR
PITPN,PLCG1
PKN1,APC
PKN1,PSEN1
PKN1,REL
PKN1,RELA
PKN2,PLD2
PKN2,PSEN1
PKN2,WASL
PLCG1,PLD2
PLCG1,PTK2
PLCG1,PTK6
PLCG1,TEC
PLCG1,TNK2
PLCG2,ABL1
PLCG2,PTK6
PLD1,PLD2
PLD2,RAC1
PLD2,SMAD3
POLR1A,POLR2H
POLR1A,RBX1
POLR2H,POLR2L
PPP2CA,STAT1
PPP2CA,STAT3
PPP2CA,STAT5A
PPP2CA,TEC
PRKACA,AR
PRKACA,BAD
PRKACA,CTNNB1
PRKACA,GLI3
PRKACA,GSK3B
PRKACA,KCNQ1
PRKACA,PRKAR1A
PRKACA,PRKAR1B
PRKACA,PRKAR2A
PRKACA,PRKCA
PRKACA,PSEN1
PRKACA,RELA
PRKAR2A,SMAD1
PRKAR2A,SMAD2
PRKCA,PRKCZ
PRKCA,STAT5A
PRKCA,TEC
PRKCA,TGFBR1
PRKCB,BTK
PRKCB,GJA1
PRKCB,JAK1
PRKCB,LCK
PRKCB,PLCG1
PRKCB,PLCG2
PRKCB,PLD1
PRKCB,PRKCA
PRKCB,RAF1
PRKCB,RHOA
PRKCL,AKT1
PRKCL,AKT2
PRKCL,BCAR1
PRKCL,CASP3
PRKCL,CASP8
PRKCL,CASP9
PRKCL,CCND1
PRKCL,CD44
PRKCL,CDC23
PRKCL,CDC42
PRKCL,EGFR
PRKCL,GRB2
PRKCL,HSPA8
PRKCL,NRAS
PRKCL,PARD3
PRKCL,PRKCZ
PRKCL,RAC1
PRKCL,RAF1
PRKCL,RELA
PRKCL,RELB
PRKCL,RGS16
PRKCL,SF1
PRKCL,SMAD3
PRKCL,SNCA
PRKCL,TEC
PRKCL,TGFBR1
PRKCZ,CASP8
PRKCZ,NUP153
PRKCZ,PRKCI
PRKCZ,RAC1
PRKCZ,RAF1
PRKCZ,RGS16
PRKCZ,SMAD2
PRKCZ,SMAD3
PRKCZ,STAT5A
PRKCZ,TGFBR1
PSD95,FYN
PSEN1,APC
PSEN1,CDC42
PSEN1,GSK3B
PSEN1,PSEN2
PSEN1,RAC1
PSEN1,TRAF1
PSEN1,VIM
PSEN2,APC
PSEN2,GSK3B
PSMB5,PSMD12
PSMB5,PSMD4
PSMC1,PSMC2
PSMC1,PSMC3
PSMC1,PSMD1
PSMC1,PSMD12
PSMC1,PSMD13
PSMC1,PSMD3
PSMC1,PSMD4
PSMC1,PSMD7
PSMC2,PSMC3
PSMC2,PSMD1
PSMC2,PSMD12
PSMC2,PSMD13
PSMC2,PSMD3
PSMC2,PSMD4
PSMC2,PSMD7
PSMC2,RAF1
PSMC2,TBP
PSMC3,PSMD1
PSMC3,PSMD12
PSMC3,PSMD13
PSMC3,PSMD4
PSMC3,PSMD7
PSMC3,TBP
PSMD1,CLTC
PSMD1,PSMD12
PSMD1,PSMD13
PSMD1,PSMD3
PSMD1,PSMD4
PSMD1,PSMD7
PSMD3,COPS3
PSMD3,PSMD12
PSMD3,PSMD13
PSMD3,PSMD4
PSMD3,PSMD7
PSMD4,PSMD12
PSMD4,PSMD13
PSMD4,PSMD7
PSMD4,RELA
PSMD4,SUMO2
PSMD4,TBP
PSMD4,TRAF2
PSMD7,PSMD12
PSMD7,PSMD13
PSMD12,NFKB2
PSMD12,PSMD13
PSMD12,RIPK1
PSMD12,TRADD
PSMD13,ANAPC5
PSMD13,PSMB5
PTK2,ABL1
PTK2,PTK6
PTK2,SHC1
PTK2,SOCS3
PTK2,STAT1
PTK2,STAT2
PTK2,STAT3
PTK2,STAT5A
PTK2,TEC
PTK6,ABL1
PTK6,SHC1
PTK6,SOCS3
PTK6,SOCS5
PTK6,STAT1
PTK6,STAT2
PTK6,STAT3
PTK6,STAT5A
PTK6,TEC
PTK6,TNK2
PTK6,VAV2
PTPN12,APC
PTPN12,PRKAR1A
PTPN12,STAT1
PTPN12,STAT5A
PTPN12,STUB1
PTPN12,TEC
PTPN12,WASL
PYK2,ABL1
PYK2,CAMK2D
PYK2,CRK
PYK2,HRAS
PYK2,PRKCA
PYK2,PRKCB
PYK2,PXN
RAB5,AKT1
RAB5,APPL2
RAB5,CAV1
RAB5,CTNNB1
RAB5,EGF
RAB5,EGFR
RAB5,EPS8
RAB5,MAPK14
RAB5,PIK3R1
RAB5,SNCA
RAB23,EPS8
RAC1,SMAD2
RAC1,SMAD3
RACK1,AR
RACK1,FYN
RACK1,GRB2
RACK1,HRAS
RACK1,NSMAF
RACK1,PRKCA
RACK1,PRKCB
RACK1,PRKCD
RACK1,RPL4
RACK1,RPS13
RACK1,SDC2
RACK1,SHC1
RAD54L2,AR
RAD54L2,DYRK1A
RAD54L2,PKN1
RAD54L2,SUMO1
RAD54L2,SUMO2
RAF1,CDC25C
RAF1,PAPOLA
RAF1,PRKACA
RAF1,PRKAR1A
RAF1,PRKCI
RAF1,RHOA
RAF1,SF1
RAF1,SHOC2
RAF1,SMAD2
RAF1,SMAD4
RAF1,SMAD7
RAF1,SNCA
RAF1,STAT1
RAF1,STAT3
RAF1,STAT5A
RAF1,TCF3
RAF1,TEC
RAF1,TP53
RAI,JUP
RAI,NFKB1
RAI,RELA
RAI,SP1
RAI,TP53
RALBP1,ABL1
RALBP1,BTK
RALBP1,CDC42
RALBP1,CSK
RALBP1,FGR
RALBP1,FYN
RALBP1,JAK1
RALBP1,KIT
RALBP1,LCK
RALBP1,LYN
RALBP1,MTIF2
RALBP1,NRAS
RALBP1,RAC1
RALBP1,RALB
RALBP1,RAN
RALBP1,RHOA
RAN,AR
RAN,HDAC1
RAN,NUP214
RAN,RANBP9
RAN,RELA
RAN,SUMO1
RANBP9,TBP
RAP30,CCNH
RAP30,CDK9
RAP30,POLR2H
RAP30,POLR2L
RAP30,TBP
RAP74,AR
RAP74,CDK9
RAP74,POLR2H
RAP74,TBP
RB,FHL2
RBL1,SMAD1
RBL1,SMAD2
RBL1,SMAD3
RBL1,SP1
RBL1,TGFBR1
RBL1,TP53
RBL1,ZFHX1B
RBL2,REL
RBL2,RELA
RBL2,SP1
RBPSUH,CTBP1
RBPSUH,CTBP2
RBPSUH,DLL4
RBPSUH,FHL1
RBPSUH,HDAC1
RBPSUH,HDAC2
RBPSUH,HES1
RBPSUH,HEY1
RBPSUH,JAG1
RBPSUH,MAML1
RBPSUH,MAML2
RBPSUH,NFKB1
RBPSUH,NOTCH1
RBPSUH,NOTCH2
RBPSUH,NOTCH3
RBPSUH,POFUT1
RBPSUH,SNW1
RBPSUH,SPEN
RBX1,ANAPC2
RBX1,ZNF259
REL,RELA
RELA,PRKCI
RELA,RELB
RELA,RGS16
RELA,SMAD2
RELA,SMAD3
RELA,SNCA
RELA,SP1
RELA,STAT1
RELA,STAT3
RELA,STAT5A
RELA,TBK1
RELA,TCF3
RELA,TP53
RELB,PRKCI
RELB,STAT5A
RELB,TEC
REPS1,CRK
REPS1,GRB2
REPS1,RALB
REPS1,RALBP1
REPS1,REPS2
REPS2,CRKL
REPS2,GRAP
REQ,CASP7
REQ,FADD
REQ,FHL2
REQ,SMARCE1
RGS16,PRKCI
RHOA,PRKAR1A
RHOA,SMAD1
RHOA,SMAD2
RHOA,SMAD3
RHOA,TGFB1
RIP2,AKT1
RIP2,CDC42
RIP2,PTK2
RIP2,RAC1
RIP2,RHOA
RIP2,RTKN
RIPK1,NFKB2
RIPK1,STAT1
RIPK1,TRADD
RIPK1,TRAF1
RIPK1,TRAF2
RKIP,AR
RKIP,CDH1
RKIP,CDK2
RKIP,GSK3B
RKIP,NFKB1
RKIP,PRKCA
RKIP,PRKCB
RKIP,PRKCD
RKIP,PRKCZ
RKIP,RAF1
RKIP,YY1
RNF4,UBE2E1
RPA5,POLR1A
RPA5,POLR1B
RPA5,POLR1D
RPA5,POLR2H
RPA5,POLR2L
RPL4,RPL8
RPL4,STAT5A
RPL6,RPL8
RPL8,SOCS3
RSK1,AP2A1
RSK1,AP2B1
RSK1,BAD
RSK1,EGF
RSK1,FOS
RSK1,GRB2
RSK1,HRAS
RSK1,MITF
RSK1,NRAS
RSK1,PRKAR2A
RSK2,ELK1
RSK2,ETS1
RSK2,NRAS
RSK3,AP2A1
RSK3,AP2B1
RSK3,BAD
RSK3,EGF
RSK3,EIF4E
RSK3,FOS
RSK3,HRAS
RSK3,NRAS
RSK3,PRKCA
RTKN,AKT1
RTKN,CDC42
RTKN,PAK1
RTKN,PKN1
RTKN,PLD1
RTKN,RAC1
RTKN,RHOA
RTKN,SNX2
RUVBL1,TBP
SALL1,CDC25C
SALL1,SIN3A
SALL1,SP1
SAM68,AR
SAM68,BTK
SAM68,CBL
SAM68,CD44
SAM68,CRK
SAM68,CSK
SAM68,EGF
SAM68,FYN
SAM68,GRAP
SAM68,GRB10
SAM68,GRB2
SAM68,LCK
SAM68,LYN
SAM68,PIK3R1
SAM68,PIK3R2
SAM68,PLCG1
SAM68,PRMT1
SAM68,PTK6
SAM68,STAT3
SAP97,ADAM10
SAP97,CDK2
SAP97,UBE3A
SCF,APH1A
SCF,BRCA1
SCF,BTRC
SCF,CTNNB1
SCF,CUL1
SCF,FBXW7
SCF,GLI3
SCF,GSK3B
SCF,RBX1
SCF,SKP1
SCF,UBE2L3
SENP1,AR
SENP1,HDAC1
SENP1,LRP5
SENP1,MTA2
SENP1,PIAS1
SENP1,PIAS4
SENP1,PML
SENP1,RNF4
SENP1,SUMO1
SENP1,SUMO2
SF1,APC
SF1,PRKCI
SH2D3C,BCAR1
SH2D3C,EIF4E
SH2D3C,G3BP2
SHC1,TEC
SHC1,TNK2
SHIP2,AKT1
SHIP2,AKT2
SHIP2,BCAR1
SHIP2,CBL
SHIP2,CRK
SHIP2,EGF
SHIP2,EGFR
SHIP2,GAB2
SHIP2,GRB2
SHIP2,MET
SHIP2,PIK3R1
SHIP2,PIK3R2
SHIP2,PLCG1
SHIP2,PLCG2
SHIP2,SHC1
SHIP2,TEC
SHOC2,PAPOLA
SHP2,AKT1
SHP2,CEACAM1
SHP2,EGF
SHP2,EGFR
SHP2,ERBB2
SHP2,FYN
SHP2,GAB2
SHP2,GRB2
SHP2,HRAS
SHP2,JAK1
SHP2,KIT
SHP2,MET
SHP2,NRAS
SHP2,PIK3R1
SHP2,PIK3R2
SHP2,PTK2
SHP2,PXN
SHP2,SOCS3
SHP2,STAT1
SHP2,STAT3
SHP2,STAT5A
SIN3A,SMARCC2
SIN3A,SP1
SIN3A,SPEN
SIN3A,YY1
SINK,AKT1
SINK,AKT2
SINK,ATF2
SINK,ATF3
SINK,PPP2CA
SINK,RELA
SKIL,SMAD1
SKIL,SMAD2
SKIL,SMAD3
SKP1,AXIN1
SKP1,BTRC
SKP1,CCNA2
SKP1,CDK2
SKP1,CDKN1A
SKP1,CTNNB1
SKP1,FBXW7
SKP1,NFKB1
SKP1,PSMC2
SKP1,PSMD12
SKP1,RBX1
SMAD1,AR
SMAD1,COPS5
SMAD1,NUP153
SMAD1,NUP214
SMAD1,RAN
SMAD1,SMAD2
SMAD1,SMAD3
SMAD1,SMAD4
SMAD1,SMAD7
SMAD1,SP1
SMAD1,STUB1
SMAD1,TCF8
SMAD1,TEC
SMAD1,TGFB1
SMAD1,TGFBR1
SMAD1,TGFBR2
SMAD1,TP53
SMAD1,VDR
SMAD1,VIM
SMAD1,ZFHX1B
SMAD2,AR
SMAD2,NCOA3
SMAD2,NUP153
SMAD2,NUP214
SMAD2,RAN
SMAD2,SMAD3
SMAD2,SMAD4
SMAD2,SMAD7
SMAD2,SP1
SMAD2,SPEN
SMAD2,STAT1
SMAD2,STAT2
SMAD2,STAT3
SMAD2,STAT5A
SMAD2,STUB1
SMAD2,TCF3
SMAD2,TCF8
SMAD2,TEC
SMAD2,TGFB1
SMAD2,TGFBR1
SMAD2,TGFBR2
SMAD2,TP53
SMAD2,VDR
SMAD2,VIM
SMAD2,YY1
SMAD2,ZFHX1B
SMAD3,NCOA3
SMAD3,NUP153
SMAD3,NUP214
SMAD3,PRKCI
SMAD3,RAN
SMAD3,SMAD4
SMAD3,SMAD7
SMAD3,SP1
SMAD3,SPEN
SMAD3,STAT1
SMAD3,STAT2
SMAD3,STAT3
SMAD3,STUB1
SMAD3,TCF3
SMAD3,TCF8
SMAD3,TEC
SMAD3,TGFB1
SMAD3,TGFBR1
SMAD3,TGFBR2
SMAD3,TP53
SMAD3,UBE2E1
SMAD3,VDR
SMAD3,ZFHX1B
SMAD4,STAT1
SMAD4,TCF3
SMAD4,TGFB1
SMAD4,TGFBR1
SMAD4,TP53
SMAD6,ARF4
SMAD6,FBXW7
SMAD7,TGFB1
SMARCB1,CCND1
SMARCB1,CDKN1A
SMARCB1,HDAC1
SMARCB1,MYC
SMARCB1,NCOR1
SMARCB1,SIN3A
SMARCB1,SMARCA4
SMARCB1,SMARCC1
SMARCB1,SMARCC2
SMARCB1,SMARCE1
SMARCB1,TP53
SMARCB1,VIM
SMARCC1,ESR1
SMARCC1,FOXO1A
SMARCC1,FOXO3A
SMARCC1,HDAC1
SMARCC1,HDAC2
SMARCC1,HDAC6
SMARCC1,LEF1
SMARCC1,MYB
SMARCC1,NCOR1
SMARCC1,NFYA
SMARCC1,PCAF
SMARCC1,SMARCA4
SMARCC1,TCF8
SMARCC1,VDR
SMARCC2,SMARCA4
SMARCC2,SMARCC1
SMARCC2,TBP
SMOH,ABL1
SMOH,ARRB1
SMOH,ARRB2
SMOH,CCND1
SMOH,CSNK1A1
SMOH,GLI3
SMOH,HIP1
SMOH,JAG2
SMOH,NOTCH1
SMOH,NUMB
SMOH,PRKAR2A
SMOH,RAB23
SMRT,CTBP1
SMRT,NCOR1
SMRT,SIN3A
SMURF1,CAV1
SMURF1,CDC42
SMURF1,EGFR
SMURF1,HDAC1
SMURF1,KIT
SMURF1,MET
SMURF1,PML
SMURF1,RHOA
SMURF1,SMAD1
SMURF1,SMAD2
SMURF1,SMAD3
SMURF1,SMAD4
SMURF1,SMAD6
SMURF1,SMAD7
SMURF1,TGFBR1
SMURF1,TGFBR2
SMURF1,ZFYVE9
SNCA,PRKCI
SNW1,CDK9
SNW1,MAGEA1
SNW1,MYC
SNW1,NCOA2
SNW1,NOTCH1
SNW1,NOTCH2
SNW1,NOTCH3
SNW1,RBL1
SNW1,RBL2
SNW1,SMAD2
SNW1,SMAD3
SNW1,VDR
SNX1,EGF
SNX1,EGFR
SNX1,HGS
SNX1,RAC1
SNX1,SNX2
SNX1,SNX6
SNX4,ABL1
SNX4,AKT1
SNX4,BTK
SNX4,CDK9
SNX4,CSK
SNX4,FGR
SNX4,FYN
SNX4,JAK1
SNX4,LYN
SNX4,RIPK1
SNX6,JAK1
SOCS3,ABL1
SOCS3,NUP153
SOCS3,RAN
SOCS3,STAT1
SOCS3,STAT2
SOCS3,STAT3
SOCS3,STAT5A
SOCS3,TEC
SOCS3,TNK2
SOCS5,STAT5A
SODD,BAG1
SODD,CASP2
SODD,DAXX
SODD,FADD
SODD,HSPA8
SODD,NFKB1
SODD,NKIRAS2
SODD,PPP2R2A
SODD,PSMD3
SODD,RIPK1
SODD,STUB1
SODD,TRADD
SODD,TRAF1
SODD,TRAF2
SP1,RELB
SP1,SPEN
SP1,STAT2
SP1,STAT3
SP1,SUMO2
SPEN,STAT1
SPEN,TCF3
SPRY2,LRP1
STAMBPL1,CLTC
STAMBPL1,COPS5
STAMBPL1,GRB2
STAMBPL1,SMAD2
STAMBPL1,SMAD7
STAT1,ABL1
STAT1,AR
STAT1,NCOA3
STAT1,PAPOLA
STAT1,RAC1
STAT1,RAN
STAT1,RELB
STAT1,STAT2
STAT1,STAT3
STAT1,STAT5A
STAT1,TCF3
STAT1,TEC
STAT1,TP53
STAT1,VDR
STAT2,ABL1
STAT2,STAT3
STAT2,STAT5A
STAT2,TCF3
STAT2,TEC
STAT2,TNK2
STAT3,CCND1
STAT3,EGF
STAT3,MYC
STAT3,PIAS3
STAT3,RAC1
STAT5A,NUP153
STAT5A,PAPOLA
STAT5A,RAC1
STAT5A,SHC1
STAT5A,STAT3
STAT5A,TCF3
STAT5A,TEC
STAT5A,TGFB1
STAT5A,TP53
STAT5A,TRADD
STAT5A,VAV3
STAT5A,VDR
STUB1,TGFB1
SUMO1,SMARCA4
SUMO1,SUMO2
SUMO1,ZNF259
SVIL,APC
SVIL,TRADD
SVIL,WASL
TAB1,HIPK2
TAB1,RIPK1
TAB1,SMAD6
TAB1,SMAD7
TAB1,TAB2
TAB1,TAB3
TAB1,TGFBR1
TAB1,TGFBR2
TAB1,TRADD
TAB1,TRAF2
TAB2,HIPK2
TAB2,NCOR1
TAB2,NFKB1
TAB2,NLK
TAB2,RIPK1
TAB2,SMAD6
TAB2,SMAD7
TAB2,TAB3
TAB2,TGFBR1
TAB2,TGFBR2
TAB2,TRADD
TAB2,TRAF2
TAB3,ATF2
TAB3,MAPK14
TAB3,NFKB1
TAB3,PKN1
TAB3,RIPK1
TAB3,SMAD7
TAB3,TRAF2
TAK1,AR
TAK1,ESR1
TAK1,TAB1
TAK1,TAB2
TAK1,TRAF2
TAK1,VDR
TBK1,WASL
TBP,SMARCA4
TBP,SMARCB1
TBPIP,AR
TBPIP,BRCA1
TBPIP,CCNB2
TBPIP,PSMC3
TCF3,AR
TCF3,STAT3
TCF3,TCF12
TCF3,TP53
TCF3,VDR
TCF8,ZFHX1B
TEC,ABL1
TEC,PRKCD
TEC,PRKCI
TEC,STAT3
TEC,TGFB1
TEC,TRAF1
TEC,WASL
TFDP2,CDC25A
TFDP2,CDC25B
TFDP2,CDC25C
TFIIH,CCNH
TGFB1,RAN
TGFB1,TGFB3
TGFB1,TGFBR1
TGFB1,TGFBR2
TGFB2,TGFBR2
TGFBR1,NUP214
TGFBR1,PRKCI
TGFBR1,RAN
TGFBR1,TGFBR2
TGFBR1,VDR
TGFBR3,ARRB2
TGFBR3,CD44
TGFBR3,ENG
TGFBR3,NCOA3
TGFBR3,SDC2
TGFBR3,SMAD2
TGFBR3,SMAD3
TGFBR3,SMAD4
TGFBR3,SMAD6
TGFBR3,TGFB1
TGFBR3,TGFB2
TGFBR3,TGFB3
TGFBR3,TGFBR1
TGFBR3,TGFBR2
TGFBR3,TGFBRAP1
TGFBRAP1,CYLD
TGFBRAP1,NCOR1
TGFBRAP1,SMAD2
TGFBRAP1,SMAD3
TGFBRAP1,SMAD4
TGFBRAP1,TGFB1
TGFBRAP1,TGFB2
TGFBRAP1,TGFBR1
TGFBRAP1,TGFBR2
TGFBRAP1,TRAF1
TIEG2,FAF1
TIEG2,HDAC6
TIP1,CTNNB1
TIP1,RTKN
TIP60,APP
TIP60,AR
TIP60,FANCD2
TIP60,HDAC1
TIP60,MDM2
TIP60,MYC
TIP60,NCOR1
TIP60,NFKB1
TIP60,NOTCH1
TIP60,RUVBL1
TIP60,STAT3
TIP60,TP53
TNFR1,CASP2
TNFR1,CASP3
TNFR1,CASP8
TNFR1,CYLD
TNFR1,FADD
TNFR1,JAK1
TNFR1,NFKB1
TNFR1,NSMAF
TNFR1,RELA
TNFR1,RIPK1
TNFR1,STAT1
TNFR1,TAB1
TNFR1,TRADD
TNFR1,TRAF1
TNFR1,TRAF2
TNFR1,TRAF3
TNFR1,TRAF5
TNFR2,ADAM17
TNFR2,CSNK1A1
TNFR2,NFKB1
TNFR2,PRKAR2A
TNFR2,RIPK1
TNFR2,STAT1
TNFR2,TRADD
TNFR2,TRAF1
TNFR2,TRAF2
TNIP1,NFKB1
TNIP1,TRAF1
TNK2,AR
TNK2,BCAR1
TNK2,CLTC
TNK2,DVL3
TNK2,EGF
TNK2,EGFR
TNK2,FYN
TNK2,GRB2
TNK2,RAC1
TNK2,SHOC2
TNK2,VAV2
TNK2,WASL
TP53,COPS5
TP53,NUP153
TP53,RAN
TP53,RELB
TPL2,AKT1
TPL2,AKT2
TPL2,NFKB1
TPL2,NFKB2
TPL2,REL
TPL2,RELA
TPL2,RIPK1
TPL2,TRAF2
TRADD,NFKB2
TRADD,STAT3
TRADD,TRAF1
TRADD,TRAF2
TRADD,TRAF5
TRAF1,TRAF2
TRAF1,TRAF5
TRAF2,NUP153
TRAF2,TRAF5
TRAF2,WASL
TRAILR1,CASP8
TRAILR1,FADD
TRAILR1,NFKB1
TRAILR1,RIPK1
TRAILR1,TP53
TRAILR1,TRADD
TRUSS,APH1A
TRUSS,APP
TRUSS,CTNNB1
TRUSS,MYC
TRUSS,NCOR1
TRUSS,NOTCH1
TRUSS,PSEN1
TRUSS,PSEN2
TRUSS,RBX1
TRUSS,RIPK1
TRUSS,TRADD
TRUSS,TRAF2
TRUSS,UBE2D1
TVL1,CASP8
TVL1,GLI3
TVL1,KRT7
TVL1,MYC
TVL1,NFYA
TVL1,NFYB
TVL1,NFYC
TVL1,RAF1
UBC9,CASP3
UBC9,DSP
UBC9,STAT5A
UBCH5B,BTRC
UBCH5B,CBL
UBCH5B,CUL1
UBCH5B,MDM2
UBCH5B,RBX1
UBCH5B,STUB1
UBCH5B,SUMO1
UBCH5B,UBE3A
UBCH5C,PFDN2
UBCH5C,PPP2CA
UBCH5C,RAN
UBE3A,ESR1
UBE3A,HDAC1
UBE3A,MCM7
UBE3A,MDM2
UBE3A,RBBP7
UBE3A,SAP18
UBE3A,SAP30
UBE3A,SIN3A
UBE3A,TP53
UBE3A,UBE2D1
UBE3A,UBE2E1
UBE3A,UBE2L3
USP9,CCND1
USP9,SUMO1
USP9,SUMO2
UXT,RPL4
VAV2,ABL1
VAV2,WASL
VAV3,WASL
VDR,STAT3
VIM,PRKAR1A
WASL,ABL1
WASL,APC
WASL,CRK
WASL,RAC1
WASL,SHC1
WASL,SNX1
WASL,STAT3
YES,ABL1
YES,BTK
YES,CBLB
YES,CSK
YES,CTNND1
YES,EGF
YES,EGFR
YES,FGR
YES,FYN
YES,GRB7
YES,LCK
YES,LYN
YES,MAPK14
YES,PLCG1
YES,RAC1
YY1,PAPOLA
ZIN,RIPK1
ZIN,STAT3
ZIN,UBE2L3
ZNF216,CDC34
ZNF216,FOXO4
ZNF216,RELA
ZNF216,RIPK1
